Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism Part],Term Source 2 REF,Term Source 2 Accession,Experimental Condition [Fluorescent Labels],Comment [Fluorescent Label Reference DOIs],Image File,Comment [Image File Path],Comment [Image File Type],Channels
membranes_tgn,D7313FE224,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,D7313FE224_8bit_lynEGFP.tif; D7313FE224_8bit_CDMPRtagRFPt.tif,./D7313FE224/D7313FE224_8bit_lynEGFP.tif; ./D7313FE224/D7313FE224_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,D738F5D435,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,D738F5D435_8bit_lynEGFP.tif; D738F5D435_8bit_CDMPRtagRFPt.tif,./D738F5D435/D738F5D435_8bit_lynEGFP.tif; ./D738F5D435/D738F5D435_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn,FC76253BAE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,FC76253BAE_8bit_lynEGFP.tif; FC76253BAE_8bit_CDMPRtagRFPt.tif,./FC76253BAE/FC76253BAE_8bit_lynEGFP.tif; ./FC76253BAE/FC76253BAE_8bit_CDMPRtagRFPt.tif,raw,lynEGFP:cell membranes; CDMPRtagRFPt:trans-golgi network and late endosomes
membranes_tgn_seg,09034FB7F0_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,09034FB7F0_8bit_lynEGFP_seg.tif,./09034FB7F0/09034FB7F0_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,13BE29A615_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,13BE29A615_8bit_lynEGFP_seg.tif,./13BE29A615/13BE29A615_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,321DEF59FC_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,321DEF59FC_8bit_lynEGFP_seg.tif,./321DEF59FC/321DEF59FC_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,32FF7CB088_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,32FF7CB088_8bit_lynEGFP_seg.tif,./32FF7CB088/32FF7CB088_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,3CAACDE565_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,3CAACDE565_8bit_lynEGFP_seg.tif,./3CAACDE565/3CAACDE565_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,597E83AEEE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,597E83AEEE_8bit_lynEGFP_seg.tif,./597E83AEEE/597E83AEEE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,622ABBE65A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,622ABBE65A_8bit_lynEGFP_seg.tif,./622ABBE65A/622ABBE65A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,6E3DAA637E_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,6E3DAA637E_8bit_lynEGFP_seg.tif,./6E3DAA637E/6E3DAA637E_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,7A19015670_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,7A19015670_8bit_lynEGFP_seg.tif,./7A19015670/7A19015670_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,C0FBC841C5_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,C0FBC841C5_8bit_lynEGFP_seg.tif,./C0FBC841C5/C0FBC841C5_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,D7313FE224_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,D7313FE224_8bit_lynEGFP_seg.tif,./D7313FE224/D7313FE224_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,D738F5D435_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,D738F5D435_8bit_lynEGFP_seg.tif,./D738F5D435/D738F5D435_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_tgn_seg,FC76253BAE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:CDMPR-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,FC76253BAE_8bit_lynEGFP_seg.tif,./FC76253BAE/FC76253BAE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi,0AF10D7E72,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,0AF10D7E72_8bit_lynEGFP.tif; 0AF10D7E72_8bit_b4galT1tagRFPt.tif,./0AF10D7E72/0AF10D7E72_8bit_lynEGFP.tif; ./0AF10D7E72/0AF10D7E72_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,0BC19C020F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,0BC19C020F_8bit_lynEGFP.tif; 0BC19C020F_8bit_b4galT1tagRFPt.tif,./0BC19C020F/0BC19C020F_8bit_lynEGFP.tif; ./0BC19C020F/0BC19C020F_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,1648A8CC34,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,1648A8CC34_8bit_lynEGFP.tif; 1648A8CC34_8bit_b4galT1tagRFPt.tif,./1648A8CC34/1648A8CC34_8bit_lynEGFP.tif; ./1648A8CC34/1648A8CC34_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,32DC08CA03,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,32DC08CA03_8bit_lynEGFP.tif; 32DC08CA03_8bit_b4galT1tagRFPt.tif,./32DC08CA03/32DC08CA03_8bit_lynEGFP.tif; ./32DC08CA03/32DC08CA03_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,43665D3AE9,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,43665D3AE9_8bit_lynEGFP.tif; 43665D3AE9_8bit_b4galT1tagRFPt.tif,./43665D3AE9/43665D3AE9_8bit_lynEGFP.tif; ./43665D3AE9/43665D3AE9_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,67FD8A06DA,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,67FD8A06DA_8bit_lynEGFP.tif; 67FD8A06DA_8bit_b4galT1tagRFPt.tif,./67FD8A06DA/67FD8A06DA_8bit_lynEGFP.tif; ./67FD8A06DA/67FD8A06DA_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,9169ADF9A0,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,9169ADF9A0_8bit_lynEGFP.tif; 9169ADF9A0_8bit_b4galT1tagRFPt.tif,./9169ADF9A0/9169ADF9A0_8bit_lynEGFP.tif; ./9169ADF9A0/9169ADF9A0_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,9B3C4C613D,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,9B3C4C613D_8bit_lynEGFP.tif; 9B3C4C613D_8bit_b4galT1tagRFPt.tif,./9B3C4C613D/9B3C4C613D_8bit_lynEGFP.tif; ./9B3C4C613D/9B3C4C613D_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,C11B3A3777,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,C11B3A3777_8bit_lynEGFP.tif; C11B3A3777_8bit_b4galT1tagRFPt.tif,./C11B3A3777/C11B3A3777_8bit_lynEGFP.tif; ./C11B3A3777/C11B3A3777_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi,DE267BC41F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,DE267BC41F_8bit_lynEGFP.tif; DE267BC41F_8bit_b4galT1tagRFPt.tif,./DE267BC41F/DE267BC41F_8bit_lynEGFP.tif; ./DE267BC41F/DE267BC41F_8bit_b4galT1tagRFPt.tif,raw,lynEGFP:cell membranes; b4galT1tagRFPt:trans-Golgi
membranes_transgolgi_seg,0AF10D7E72_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,0AF10D7E72_8bit_lynEGFP_seg.tif,./0AF10D7E72/0AF10D7E72_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,0BC19C020F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,0BC19C020F_8bit_lynEGFP_seg.tif,./0BC19C020F/0BC19C020F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,1648A8CC34_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,1648A8CC34_8bit_lynEGFP_seg.tif,./1648A8CC34/1648A8CC34_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,32DC08CA03_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,32DC08CA03_8bit_lynEGFP_seg.tif,./32DC08CA03/32DC08CA03_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,43665D3AE9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,43665D3AE9_8bit_lynEGFP_seg.tif,./43665D3AE9/43665D3AE9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,67FD8A06DA_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,67FD8A06DA_8bit_lynEGFP_seg.tif,./67FD8A06DA/67FD8A06DA_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,9169ADF9A0_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,9169ADF9A0_8bit_lynEGFP_seg.tif,./9169ADF9A0/9169ADF9A0_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,9B3C4C613D_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,9B3C4C613D_8bit_lynEGFP_seg.tif,./9B3C4C613D/9B3C4C613D_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,C11B3A3777_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,C11B3A3777_8bit_lynEGFP_seg.tif,./C11B3A3777/C11B3A3777_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_transgolgi_seg,DE267BC41F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; LexOP:B4GalT1(1-55Q)-tagRFPt,10.1016/j.devcel.2006.02.019; study publication,DE267BC41F_8bit_lynEGFP_seg.tif,./DE267BC41F/DE267BC41F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a,119F60A8CE,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,119F60A8CE_8bit_lynEGFP.tif; 119F60A8CE_8bit_atoh1a.tif,./119F60A8CE/119F60A8CE_8bit_lynEGFP.tif; ./119F60A8CE/119F60A8CE_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,464E37847A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,464E37847A_8bit_lynEGFP.tif; 464E37847A_8bit_atoh1a.tif,./464E37847A/464E37847A_8bit_lynEGFP.tif; ./464E37847A/464E37847A_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,4CDB5D1964,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,4CDB5D1964_8bit_lynEGFP.tif; 4CDB5D1964_8bit_atoh1a.tif,./4CDB5D1964/4CDB5D1964_8bit_lynEGFP.tif; ./4CDB5D1964/4CDB5D1964_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,6525AAE2D9,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,6525AAE2D9_8bit_lynEGFP.tif; 6525AAE2D9_8bit_atoh1a.tif,./6525AAE2D9/6525AAE2D9_8bit_lynEGFP.tif; ./6525AAE2D9/6525AAE2D9_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,66A939E038,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,66A939E038_8bit_lynEGFP.tif; 66A939E038_8bit_atoh1a.tif,./66A939E038/66A939E038_8bit_lynEGFP.tif; ./66A939E038/66A939E038_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,6EA948A72F,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,6EA948A72F_8bit_lynEGFP.tif; 6EA948A72F_8bit_atoh1a.tif,./6EA948A72F/6EA948A72F_8bit_lynEGFP.tif; ./6EA948A72F/6EA948A72F_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,762D43C95A,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,762D43C95A_8bit_lynEGFP.tif; 762D43C95A_8bit_atoh1a.tif,./762D43C95A/762D43C95A_8bit_lynEGFP.tif; ./762D43C95A/762D43C95A_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,7B241168C9,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,7B241168C9_8bit_lynEGFP.tif; 7B241168C9_8bit_atoh1a.tif,./7B241168C9/7B241168C9_8bit_lynEGFP.tif; ./7B241168C9/7B241168C9_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,7FBF9F8ABD,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,7FBF9F8ABD_8bit_lynEGFP.tif; 7FBF9F8ABD_8bit_atoh1a.tif,./7FBF9F8ABD/7FBF9F8ABD_8bit_lynEGFP.tif; ./7FBF9F8ABD/7FBF9F8ABD_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,88B2F980DC,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,88B2F980DC_8bit_lynEGFP.tif; 88B2F980DC_8bit_atoh1a.tif,./88B2F980DC/88B2F980DC_8bit_lynEGFP.tif; ./88B2F980DC/88B2F980DC_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,8B697371A1,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,8B697371A1_8bit_lynEGFP.tif; 8B697371A1_8bit_atoh1a.tif,./8B697371A1/8B697371A1_8bit_lynEGFP.tif; ./8B697371A1/8B697371A1_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,9AEE3FC822,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,9AEE3FC822_8bit_lynEGFP.tif; 9AEE3FC822_8bit_atoh1a.tif,./9AEE3FC822/9AEE3FC822_8bit_lynEGFP.tif; ./9AEE3FC822/9AEE3FC822_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,C477F10711,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,C477F10711_8bit_lynEGFP.tif; C477F10711_8bit_atoh1a.tif,./C477F10711/C477F10711_8bit_lynEGFP.tif; ./C477F10711/C477F10711_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a,D995B41047,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,D995B41047_8bit_lynEGFP.tif; D995B41047_8bit_atoh1a.tif,./D995B41047/D995B41047_8bit_lynEGFP.tif; ./D995B41047/D995B41047_8bit_atoh1a.tif,raw,lynEGFP:cell membranes; atoh1a:atoh1a expression marker
membranes_atoh1a_seg,119F60A8CE_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,119F60A8CE_8bit_lynEGFP_seg.tif,./119F60A8CE/119F60A8CE_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,464E37847A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,464E37847A_8bit_lynEGFP_seg.tif,./464E37847A/464E37847A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,4CDB5D1964_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,4CDB5D1964_8bit_lynEGFP_seg.tif,./4CDB5D1964/4CDB5D1964_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,6525AAE2D9_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,6525AAE2D9_8bit_lynEGFP_seg.tif,./6525AAE2D9/6525AAE2D9_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,66A939E038_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,66A939E038_8bit_lynEGFP_seg.tif,./66A939E038/66A939E038_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,6EA948A72F_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,6EA948A72F_8bit_lynEGFP_seg.tif,./6EA948A72F/6EA948A72F_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
membranes_atoh1a_seg,762D43C95A_seg,Danio rerio,NCBITaxon,NCBITaxon_7955,primary posterior lateral line primordium,ZFA,ZFA_0005115,cldnB:lyn-EGFP; atoh1a:dtomato,10.1016/j.devcel.2006.02.019; 10.1016/j.ydbio.2010.02.017,762D43C95A_8bit_lynEGFP_seg.tif,./762D43C95A/762D43C95A_8bit_lynEGFP_seg.tif,derived,seg:single-cell segmentation
